MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,SM,SKP,SKP BEARING INDUSTRI. LTD,       214.00,       210.00,       210.00,       207.00,       207.00,                   625500.00,3000, ,       264.95,       199.00
N,SM,SLONE,SLONE INFOSYSTEMS LIMITED,       304.95,       295.00,       302.00,       291.00,       296.25,                  2362020.00,8000, ,       476.00,       220.40
N,SM,SMARTEN,SMARTEN POWER SYSTEMS LTD,        68.20,        68.20,        70.00,        68.00,        69.30,                  1082160.00,15600, ,       157.95,        67.65
N,SM,SMVD,SMVD POLY PACK LIMITED,         6.15,         6.45,         6.45,         6.45,         6.45,                    26058.00,4040, ,        21.70,         5.60
N,SM,SNEHAA,SNEHAA ORGANICS LIMITED,        80.80,        81.10,        81.10,        77.65,        79.00,                   637200.00,8000, ,       122.00,        77.00
N,SM,SONAMAC,SONA MACHINERY LIMITED,        54.05,        53.80,        54.00,        52.35,        53.35,                   532050.00,10000, ,       137.30,        52.35
N,SM,SONUINFRA,SONU INFRATECH LIMITED,        90.00,        90.00,        90.00,        87.05,        90.00,                  2420100.00,27000, ,       145.00,        56.10
N,SM,SOTAC,SOTAC PHARMACEUTICALS LTD,       118.80,       112.95,       124.20,       112.95,       122.55,                  1017900.00,8400, ,       152.35,        88.05
N,ST,SPRL,SP REFRACTORIES LIMITED,       178.00,       171.00,       178.80,       169.10,       178.80,                   696960.00,4000, ,       199.40,       104.55
N,SM,SPECTSTM,SPECTRUM TALENT MGMT LTD,        76.20,        76.15,        76.20,        75.15,        75.15,                   182000.00,2400, ,       216.00,        74.20
N,SM,SPPPOLY,SPP POLYMER LIMITED,        16.90,        16.25,        16.50,        16.05,        16.20,                   390400.00,24000, ,        38.25,        13.25
N,SM,SPUNWEB,SPUNWEB NONWOVEN LIMITED,       155.45,       152.35,       156.00,       152.35,       156.00,                  2036160.00,13200, ,       173.55,       130.50
N,SM,SSFL,SRIVARI SPICES N FOODS L,       152.20,       151.00,       156.50,       147.55,       150.05,                  1875875.00,12500, ,       248.30,       124.00
N,SM,SRIVASAVI,SRIVASAVI ADHESIVE TAPE L,        54.15,        54.15,        55.85,        54.15,        55.85,                   165000.00,3000, ,       115.90,        52.30
N,SM,STUDIOLSD,STUDIO LSD LIMITED,        15.45,        15.50,        15.50,        15.00,        15.35,                  1095600.00,72000, ,        43.20,        15.00
N,SM,SUBAHOTELS,SUBA HOTELS LIMITED,       163.05,       164.00,       170.70,       159.00,       169.50,                 23025000.00,141600, ,       200.00,       149.00
N,SM,SEL,SUNGARNER ENERGIES LTD,       235.00,       235.00,       235.00,       235.00,       235.00,                    94000.00,400, ,       644.60,       211.00
N,ST,SUNLITE,SUNLITE RECYCLING IND LTD,       264.50,       262.00,       266.00,       251.30,       251.30,                 11933340.00,46800, ,       288.00,        91.00
N,SM,SUNREST,SUNREST LIFESCIENCE LTD,        46.70,        38.50,        54.00,        38.50,        43.65,                   209600.00,4800, ,        75.00,        38.50
N,SM,SUNTECH,SUNTECH INFRA SOLUTIONS L,        47.95,        48.00,        48.00,        47.30,        47.90,                   382160.00,8000, ,       110.00,        46.55
N,SM,SFML,SUPREME FACILITY MGMT LTD,        34.60,        34.60,        34.60,        33.80,        33.80,                   164800.00,4800, ,        75.00,        27.40
N,SM,SUPREMEPWR,SUPREME POWER EQUIPMENT L,       224.30,       224.30,       230.00,       222.00,       224.90,                 16451275.00,73000, ,       256.90,       100.00
N,SM,SURANI,SURANI STEEL TUBES LTD.,        79.00,        79.00,        80.00,        79.00,        80.00,                   253800.00,3200, ,       212.15,        74.00
N,SM,SWARAJ,SWARAJ SUITING LIMITED,       248.60,       252.45,       258.50,       248.60,       253.00,                 34707825.00,136500, ,       263.65,       138.50
N,SM,SWASTIK,SWASTIK PIPE LIMITED,        25.15,        24.55,        24.70,        23.50,        23.75,                   639600.00,26400, ,        64.90,        23.50
N,SM,SYNOPTICS,SYNOPTICS TECHNOLOGIES L,        67.25,        65.10,        66.00,        64.85,        64.85,                   235290.00,3600, ,       129.90,        51.50
N,SM,SYSTANGO,SYSTANGO TECHNOLOGIES LTD,       372.85,       371.00,       371.00,       350.50,       352.95,                 16793880.00,46800, ,       384.00,       192.25
N,ST,TAC,TAC INFOSEC LIMITED,       800.15,       800.15,       818.70,       782.10,       796.75,                 14285770.00,18000, ,      1697.00,       680.00
G,ST,TANKUP,TANKUP ENGINEERS LIMITED,       670.90,       684.00,       684.30,       684.00,       684.30,                   855225.00,1250, ,       684.30,       152.55
N,ST,TAURIAN,TAURIAN MPS LIMITED,       265.20,       251.95,       251.95,       251.95,       251.95,                  1007800.00,4000, ,       425.00,       210.00
N,SM,TBI,TBI CORN LIMITED,        88.50,        89.00,        90.40,        86.55,        89.10,                  1906470.00,21600, ,       222.50,        75.20
N,ST,TECHD,TECHD CYBERSECURITY LTD,       757.40,       758.00,       765.00,       719.55,       755.95,                 29177130.00,39600, ,       843.60,       366.70
N,ST,TECHERA,TECHERA ENGINEER (IND) L,       234.65,       224.45,       238.00,       223.10,       230.95,                 13992000.00,61600, ,       325.70,       115.60
N,SM,TGL,TEERTH GOPICON LIMITED,        60.35,        57.35,        57.35,        57.35,        57.35,                  1559920.00,27200, ,       660.00,        38.50
N,ST,TEJASCARGO,TEJAS CARGO INDIA LIMITED,       280.00,       270.00,       293.20,       266.00,       293.20,                  3232480.00,12000, ,       363.60,       141.05
N,SM,TCL,THAAI CASTING LIMITED,       107.90,       108.00,       108.00,       106.00,       107.00,                   598400.00,5600, ,       162.00,        77.15
N,SM,TRANSTEEL,TRANSTEEL SEATING TECH L,       137.30,       137.30,       137.75,       135.30,       137.00,                  3976750.00,29000, ,       147.10,        43.55
N,SM,TECHLABS,TRIDENT TECHLABS LIMITED,       383.15,       384.00,       384.00,       364.00,       364.55,                 16828600.00,45625, ,      1670.00,       364.00
N,SM,TROM,TROM INDUSTRIES LIMITED,        85.00,        87.90,        87.90,        87.00,        87.00,                   262380.00,3000, ,       280.00,        82.10
N,ST,TRUST,TRUST FINTECH LIMITED,        50.55,        48.05,        52.50,        48.05,        51.05,                   511560.00,10200, ,       194.00,        42.70
N,SM,TSC,TSC INDIA LIMITED,        56.40,        56.40,        56.40,        56.40,        56.40,                   112800.00,2000, ,        79.30,        55.00
N,SM,TUNWAL,TUNWAL E-MOTORS LIMITED,        32.45,        32.45,        32.55,        31.50,        31.85,                  2257300.00,70000, ,        52.40,        27.25
N,SM,UWCSL,ULTRA WIRING CONN SYS LTD,       106.60,       107.95,       107.95,       107.95,       107.95,                   107950.00,1000, ,       200.30,        96.60
N,SM,UMA,UMA CONVERTER LIMITED,        21.30,        22.00,        22.00,        21.00,        21.00,                   608600.00,28000, ,        45.05,        21.00
N,ST,UNIHEALTH,UNIHEALTH HOSPITALS LTD,       337.45,       354.30,       354.30,       354.30,       354.30,                  8148900.00,23000, ,       354.30,       120.00
N,SM,UNILEX,UNILEX COLOURS AND CHEM L,        37.45,        37.00,        37.00,        35.00,        37.00,                   458880.00,12800, ,        89.00,        35.00
N,SM,UHTL,UNITED HEAT TRANSFER LTD,        66.50,        65.65,        69.00,        65.50,        68.55,                  2947200.00,44000, ,       128.70,        51.50
N,SM,URBAN,URBAN ENVIRO WASTE MGMT L,       154.60,       157.00,       157.00,       153.00,       153.50,                  1230960.00,8000, ,       695.15,       136.05
N,SM,UCL,USHANTI COLOUR CHEM LTD,        46.60,        39.45,        47.00,        39.45,        47.00,                   538700.00,12000, ,        67.10,        38.00
N,SM,UTSSAV,UTSSAV CZ GOLD JEWELS LTD,       237.65,       235.60,       242.95,       235.60,       241.40,                  6886650.00,28800, ,       315.25,       145.05
N,SM,VMARCIND,V MARC INDIA LIMITED,       728.00,       729.00,       743.80,       720.00,       723.40,                 10944600.00,15000, ,       805.00,       200.30
N,SM,VR,V R INFRASPACE LIMITED,       175.00,       176.00,       176.00,       175.00,       175.10,                   210440.00,1200, ,       337.05,       164.00
N,SM,VLINFRA,V.L.INFRAPROJECTS LIMITED,        24.35,        23.20,        24.50,        23.20,        24.50,                   291000.00,12000, ,        63.45,        23.20
N,SM,MADHAVBAUG,VAIDYA SANE AYUR LAB LTD,       280.00,       276.00,       280.00,       276.00,       280.00,                  6379640.00,22800, ,       313.00,        81.10
N,SM,DENTALKART,VASA DENTICITY LIMITED,       582.10,       583.00,       600.00,       583.00,       599.75,                  7432637.50,12500, ,       840.00,       533.00
N,SM,VDEAL,VDEAL SYSTEM LIMITED,       236.10,       236.10,       239.00,       235.00,       237.20,                  3130620.00,13200, ,       240.00,       100.25
N,SM,VEEKAYEM,VEEKAYEM FASH & APP LTD,       229.95,       230.00,       230.00,       218.15,       225.20,                  1772925.00,8000, ,       318.00,       212.60
N,SM,VELS,VELS FILM INTERNATIONAL L,        66.35,        63.35,        63.35,        63.05,        63.05,                   151680.00,2400, ,        94.50,        35.15
N,SM,VERITAAS,VERITAAS ADVERTISING LTD,        56.80,        54.00,        54.00,        54.00,        54.00,                   194400.00,3600, ,       137.40,        54.00
N,ST,VERTEXPLUS,VERTEXPLUS TECHNOLOGIES L,       128.00,       121.60,       121.60,       121.60,       121.60,                    72960.00,600, ,       149.80,        73.40
N,ST,VIAZ,VIAZ TYRES LIMITED,        78.40,        74.50,        80.00,        74.50,        80.00,                   309000.00,4000, ,        99.55,        49.30
N,SM,VIGOR,VIGOR PLAST INDIA LIMITED,        80.00,        80.00,        81.90,        80.00,        81.90,                   650640.00,8000, ,        98.00,        76.05
N,SM,VIJAYPD,VIJAYPD CEUTICAL LIMITED,        47.10,        47.00,        47.00,        47.00,        47.00,                   376000.00,8000, ,        55.50,        35.00
N,SM,VILAS,VILAS TRANSCORE LIMITED,       403.60,       395.05,       415.00,       395.05,       408.15,                  7855837.50,19250, ,       673.70,       291.00
N,SM,VILINBIO,VILIN BIO MED LIMITED,        23.10,        23.10,        23.10,        22.15,        22.15,                   446800.00,20000, ,        32.50,        16.25
N,SM,VINSYS,VINSYS IT SERVICES IND LT,       412.10,       408.10,       415.90,       408.00,       410.20,                  2365550.00,5750, ,       475.00,       300.00
N,SM,VINYAS,VINYAS INNOVATIVE TECH L,      1200.70,      1195.00,      1220.00,      1195.00,      1205.05,                  4707845.00,3900, ,      1440.00,       575.80
N,SM,VGINFOTECH,VIRTUAL GALAXY INFOTECH L,       169.60,       168.00,       171.00,       166.35,       170.35,                  6925400.00,41000, ,       208.00,       146.00
N,SM,VISHNUINFR,VISHNUSURYA PROJ N INFR L,       156.15,       160.00,       160.00,       156.50,       160.00,                  1193200.00,7500, ,       306.00,       145.00
N,ST,VIESL,VISION INFRA EQUIP SOL L,       282.25,       290.00,       290.00,       279.15,       283.35,                  4564120.00,16000, ,       301.30,       111.95
N,SM,VITAL,VITAL CHEMTECH LIMITED,        55.20,        55.20,        55.20,        54.05,        54.05,                   131100.00,2400, ,        80.90,        48.10
N,SM,VIVIANA,VIVIANA POWER TECH LTD,       850.65,       846.00,       911.95,       845.00,       891.90,                  7776600.00,8800, ,      1860.00,       598.00
N,ST,VOLERCAR,VOLER CAR LIMITED,       201.00,       191.00,       199.40,       190.95,       197.90,                  2154600.00,11200, ,       255.00,        77.40
N,SM,WINNY,WINNY IMMIGRA & EDU SER L,        71.00,        68.00,        68.00,        68.00,        68.00,                    34000.00,500, ,       355.00,        59.50
N,SM,WINSOL,WINSOL ENGINEERS LIMITED,       169.40,       170.90,       171.55,       165.05,       166.90,                  2547700.00,15200, ,       321.40,       155.00
N,ST,WTICAB,WISE TRAVEL INDIA LIMITED,       155.00,       155.90,       158.90,       148.05,       154.80,                  2450200.00,16000, ,       204.00,       115.20
N,SM,WOL3D,WOL 3D INDIA LIMITED,       185.70,       194.00,       201.00,       194.00,       199.25,                  4362800.00,22000, ,       209.95,        97.00
N,SM,WOMANCART,WOMANCART LIMITED,       323.80,       324.95,       324.95,       309.00,       319.65,                  3275340.00,10400, ,       437.15,       211.15
N,ST,YASHOPTICS,YASH OPTICS & LENS LTD,       109.10,       109.10,       114.55,       109.10,       114.55,                  2821160.00,24800, ,       153.50,        72.60
N,SM,YCCL,YASONS CHEMEX CARE LTD,        12.05,        11.00,        11.75,        11.00,        11.75,                   103500.00,9000, ,        22.50,        11.00
N,SM,YUDIZ,YUDIZ SOLUTIONS LIMITED,        30.90,        31.05,        31.05,        29.55,        29.55,                    72480.00,2400, ,        82.00,        27.40
N,SM,ZTECH,Z-TECH (INDIA) LIMITED,       514.25,       514.25,       517.00,       499.10,       501.50,                 23096430.00,45600, ,       731.15,       371.60
N,SM,ZEAL,ZEAL GLOBAL SERVICES LTD,       103.00,       100.50,       104.10,       100.50,       104.10,                   426510.00,4200, ,       203.75,       100.00
N,SM,ZENITHDRUG,ZENITH DRUGS LIMITED,        54.00,        56.00,        56.00,        53.30,        53.30,                   430800.00,8000, ,       107.00,        47.15
